unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1628996400000,2021-08-15 03:00:00,BTC/USDT,47182.20000000,47269.51000000,46802.00000000,46874.81000000,1171.40359700,55146656.57605150,94919
1629000000000,2021-08-15 04:00:00,BTC/USDT,46877.72000000,46888.00000000,46450.00000000,46721.99000000,1443.70285500,67386171.72972316,47876
1629003600000,2021-08-15 05:00:00,BTC/USDT,46721.99000000,46880.00000000,46501.00000000,46622.09000000,1224.79376400,57171755.59736021,89388
1629007200000,2021-08-15 06:00:00,BTC/USDT,46617.70000000,46773.13000000,46280.00000000,46406.29000000,1516.30954500,70477279.60674999,45286
1629010800000,2021-08-15 07:00:00,BTC/USDT,46406.29000000,46461.97000000,45519.00000000,45742.92000000,4249.20102100,195526429.16029975,99042
1629014400000,2021-08-15 08:00:00,BTC/USDT,45738.34000000,45918.88000000,45555.55000000,45732.93000000,2481.79687300,113569400.32695461,172777
1629018000000,2021-08-15 09:00:00,BTC/USDT,45732.94000000,46167.26000000,45640.00000000,46027.35000000,1769.31991200,81259656.62875907,53523
1629021600000,2021-08-15 10:00:00,BTC/USDT,46027.34000000,46142.97000000,45800.00000000,45929.98000000,2006.16553000,92235234.63135809,47229
1629025200000,2021-08-15 11:00:00,BTC/USDT,45929.98000000,46120.00000000,45650.16000000,45923.57000000,1615.71504500,74153177.84489780,47037
1629028800000,2021-08-15 12:00:00,BTC/USDT,45923.57000000,46070.00000000,45700.44000000,45808.00000000,1372.55048700,62946206.41606293,42003
1629032400000,2021-08-15 13:00:00,BTC/USDT,45808.00000000,46070.00000000,45500.00000000,46050.00000000,1911.24599100,87529798.03243646,53351
1629036000000,2021-08-15 14:00:00,BTC/USDT,46049.99000000,46498.89000000,45759.91000000,45862.84000000,2612.72490800,120720724.93845534,67231
1629039600000,2021-08-15 15:00:00,BTC/USDT,45862.84000000,46199.50000000,45810.73000000,46167.90000000,1398.39949000,64323828.51794621,40297
1629043200000,2021-08-15 16:00:00,BTC/USDT,46173.49000000,46349.08000000,45859.66000000,45890.47000000,1428.20595600,65870393.79195257,41752
1629046800000,2021-08-15 17:00:00,BTC/USDT,45890.46000000,46072.46000000,45649.82000000,45973.90000000,1801.95225300,82601149.41986781,48082
1629050400000,2021-08-15 18:00:00,BTC/USDT,45973.90000000,46299.00000000,45835.76000000,46281.82000000,2013.99270500,92774835.37681804,47936
1629054000000,2021-08-15 19:00:00,BTC/USDT,46281.82000000,46428.21000000,46070.52000000,46341.80000000,1405.62871200,65014613.89284476,40311
1629057600000,2021-08-15 20:00:00,BTC/USDT,46337.77000000,46735.63000000,46254.24000000,46676.30000000,1873.55446800,87161819.92521829,51615
1629061200000,2021-08-15 21:00:00,BTC/USDT,46676.31000000,46980.00000000,46450.00000000,46837.56000000,1452.23466900,67925646.94377418,61829
1629064800000,2021-08-15 22:00:00,BTC/USDT,46837.57000000,47255.00000000,46835.00000000,47210.67000000,2041.96843700,96171683.10137442,93039
1629068400000,2021-08-15 23:00:00,BTC/USDT,47210.67000000,47299.15000000,46856.37000000,46973.82000000,1952.10650400,91917430.36674938,108404
1629072000000,2021-08-16 00:00:00,BTC/USDT,46973.82000000,47800.00000000,46741.44000000,47546.67000000,4252.71541000,201918480.11577036,136952
1629075600000,2021-08-16 01:00:00,BTC/USDT,47546.68000000,47692.19000000,47464.72000000,47634.64000000,1512.47743300,71944703.19057737,42200
1629079200000,2021-08-16 02:00:00,BTC/USDT,47634.64000000,48002.00000000,47541.00000000,47993.82000000,3257.05726700,155827215.61098734,64521
1629082800000,2021-08-16 03:00:00,BTC/USDT,47993.81000000,48053.83000000,47291.44000000,47357.62000000,2885.38820700,137446843.81363804,84544
1629086400000,2021-08-16 04:00:00,BTC/USDT,47357.62000000,47575.00000000,47351.32000000,47396.06000000,1827.46440600,86754274.80798550,49419
1629090000000,2021-08-16 05:00:00,BTC/USDT,47396.07000000,47624.20000000,47385.90000000,47612.00000000,1800.97834400,85530520.52297496,65103
1629093600000,2021-08-16 06:00:00,BTC/USDT,47612.01000000,47719.30000000,47182.35000000,47344.74000000,1670.34808900,79136867.77957080,83516
1629097200000,2021-08-16 07:00:00,BTC/USDT,47344.73000000,47500.00000000,47289.08000000,47309.85000000,1127.78298000,53440320.44455595,38214
1629100800000,2021-08-16 08:00:00,BTC/USDT,47309.85000000,47420.00000000,47000.00000000,47131.01000000,1941.62765000,91599391.29912235,55359
1629104400000,2021-08-16 09:00:00,BTC/USDT,47131.01000000,47222.81000000,47031.98000000,47169.98000000,1398.92076300,65938900.09644460,44455
1629108000000,2021-08-16 10:00:00,BTC/USDT,47169.99000000,47534.00000000,47161.05000000,47421.57000000,1992.82412200,94384108.99958847,50544
1629111600000,2021-08-16 11:00:00,BTC/USDT,47421.58000000,47661.38000000,47370.00000000,47516.95000000,2022.24189400,96074967.11105097,54766
1629115200000,2021-08-16 12:00:00,BTC/USDT,47516.95000000,47709.12000000,47157.61000000,47304.68000000,2179.24836300,103220519.13041533,60188
1629118800000,2021-08-16 13:00:00,BTC/USDT,47304.68000000,47368.94000000,46318.98000000,46440.28000000,4581.43444300,214110469.39941922,110531
1629122400000,2021-08-16 14:00:00,BTC/USDT,46440.27000000,46604.68000000,46080.00000000,46101.60000000,3358.16340900,155582736.38286309,164504
1629126000000,2021-08-16 15:00:00,BTC/USDT,46101.59000000,46465.00000000,45951.73000000,46344.03000000,2967.54780300,137053868.98638970,124672
1629129600000,2021-08-16 16:00:00,BTC/USDT,46344.03000000,46582.89000000,46205.34000000,46438.20000000,1730.70313400,80270021.78951079,51542
1629133200000,2021-08-16 17:00:00,BTC/USDT,46438.23000000,46541.00000000,46175.01000000,46473.51000000,1272.91009700,59018027.16375292,40767
1629136800000,2021-08-16 18:00:00,BTC/USDT,46473.51000000,46666.00000000,46365.25000000,46481.53000000,1435.50971300,66740582.79968374,46355
1629140400000,2021-08-16 19:00:00,BTC/USDT,46481.52000000,46481.53000000,46067.51000000,46092.99000000,1368.94058700,63345962.10071244,49210
1629144000000,2021-08-16 20:00:00,BTC/USDT,46092.98000000,46119.09000000,45660.00000000,46057.67000000,3822.50183100,175143555.69640372,102847
1629147600000,2021-08-16 21:00:00,BTC/USDT,46057.67000000,46246.11000000,45879.90000000,46049.97000000,1406.72464300,64805359.17338446,46185
1629151200000,2021-08-16 22:00:00,BTC/USDT,46049.98000000,46337.62000000,45980.57000000,46121.11000000,1174.19987200,54213706.74472065,37429
1629154800000,2021-08-16 23:00:00,BTC/USDT,46121.10000000,46196.97000000,45716.87000000,45901.29000000,1492.86355400,68626226.44950082,51555
1629158400000,2021-08-17 00:00:00,BTC/USDT,45901.30000000,46084.74000000,45239.45000000,45757.10000000,3549.64849000,161818791.46915767,96862
1629162000000,2021-08-17 01:00:00,BTC/USDT,45757.10000000,46370.00000000,45715.02000000,46285.46000000,2071.62255400,95557963.50744846,56811
1629165600000,2021-08-17 02:00:00,BTC/USDT,46285.45000000,46470.27000000,46143.90000000,46447.28000000,1609.62147900,74527992.82593591,50037
1629169200000,2021-08-17 03:00:00,BTC/USDT,46447.28000000,46620.00000000,46330.95000000,46417.00000000,1513.99025200,70323814.87045423,46967
1629172800000,2021-08-17 04:00:00,BTC/USDT,46417.00000000,46600.00000000,46252.36000000,46376.43000000,1212.64286400,56300320.59188045,41591
1629176400000,2021-08-17 05:00:00,BTC/USDT,46376.44000000,46473.42000000,46020.04000000,46041.81000000,1382.49371400,63950454.24193751,46006
1629180000000,2021-08-17 06:00:00,BTC/USDT,46041.81000000,46118.45000000,45735.00000000,45755.66000000,1875.13965000,86102607.15094883,53548
1629183600000,2021-08-17 07:00:00,BTC/USDT,45755.66000000,46010.00000000,45636.97000000,45947.49000000,1616.08499600,74007870.59820097,50840
1629187200000,2021-08-17 08:00:00,BTC/USDT,45947.49000000,46365.71000000,45885.01000000,46188.00000000,1959.99158900,90453333.52275146,55330
1629190800000,2021-08-17 09:00:00,BTC/USDT,46187.99000000,46882.22000000,46170.00000000,46843.53000000,2830.00254000,131838206.13752923,73491
1629194400000,2021-08-17 10:00:00,BTC/USDT,46843.52000000,46971.99000000,46586.97000000,46622.09000000,2683.88359600,125649512.57845189,66882
1629198000000,2021-08-17 11:00:00,BTC/USDT,46622.10000000,47160.00000000,46622.09000000,46849.43000000,2654.68364200,124463953.15382090,79870
1629201600000,2021-08-17 12:00:00,BTC/USDT,46845.15000000,47082.60000000,46650.00000000,46655.24000000,2288.43447300,107286869.31069940,69318
1629205200000,2021-08-17 13:00:00,BTC/USDT,46655.23000000,46799.99000000,46280.00000000,46373.51000000,2322.39185600,107969244.92093181,65856
1629208800000,2021-08-17 14:00:00,BTC/USDT,46373.51000000,46460.00000000,45868.23000000,45948.44000000,3127.46247000,144075086.71407421,131752
1629212400000,2021-08-17 15:00:00,BTC/USDT,45948.45000000,46045.77000000,45659.00000000,45730.00000000,2455.14965000,112488802.10789913,113224
1629216000000,2021-08-17 16:00:00,BTC/USDT,45730.00000000,46114.59000000,45532.33000000,45654.99000000,2373.04224200,108629465.62642642,69479
1629219600000,2021-08-17 17:00:00,BTC/USDT,45654.98000000,45941.61000000,45543.00000000,45800.62000000,1608.00891200,73546669.95717806,128714
1629223200000,2021-08-17 18:00:00,BTC/USDT,45800.62000000,46222.40000000,45636.22000000,45760.53000000,1848.43550100,84900098.27904756,52908
1629226800000,2021-08-17 19:00:00,BTC/USDT,45760.54000000,45798.75000000,45287.55000000,45465.01000000,3598.03486000,163749988.99590287,77357
1629230400000,2021-08-17 20:00:00,BTC/USDT,45465.01000000,45543.44000000,44537.03000000,44999.01000000,5621.61593700,252571686.60022890,153677
1629234000000,2021-08-17 21:00:00,BTC/USDT,44999.01000000,45046.51000000,44675.00000000,44777.14000000,2274.67216200,102046417.48292093,70692
1629237600000,2021-08-17 22:00:00,BTC/USDT,44777.14000000,44974.32000000,44376.00000000,44927.48000000,3040.42497600,135979707.90820322,83600
1629241200000,2021-08-17 23:00:00,BTC/USDT,44927.48000000,44941.09000000,44558.13000000,44695.95000000,1521.86322400,68100739.36371242,46491
1629244800000,2021-08-18 00:00:00,BTC/USDT,44695.95000000,45031.56000000,44459.49000000,44820.00000000,3085.33231400,138057281.85713826,78054
1629248400000,2021-08-18 01:00:00,BTC/USDT,44819.99000000,45135.40000000,44203.28000000,45119.99000000,3188.40254200,142420003.02755313,91875
1629252000000,2021-08-18 02:00:00,BTC/USDT,45120.00000000,45135.18000000,44278.18000000,44940.01000000,4901.61985300,218888571.07712930,85075
1629255600000,2021-08-18 03:00:00,BTC/USDT,44940.01000000,45067.91000000,44608.70000000,45055.78000000,1513.39845900,67828831.30831492,44079
1629259200000,2021-08-18 04:00:00,BTC/USDT,45055.78000000,45281.87000000,44861.00000000,45074.04000000,1739.88940000,78406467.09672987,43948
1629262800000,2021-08-18 05:00:00,BTC/USDT,45074.03000000,45440.00000000,45007.00000000,45440.00000000,2105.80386500,95320096.46446547,46755
1629266400000,2021-08-18 06:00:00,BTC/USDT,45439.99000000,45500.00000000,45222.01000000,45395.89000000,1532.32978100,69506016.04278710,39863
1629270000000,2021-08-18 07:00:00,BTC/USDT,45395.90000000,45436.57000000,44853.80000000,44951.32000000,1795.90870000,81062784.99488516,46015
1629273600000,2021-08-18 08:00:00,BTC/USDT,44951.31000000,45279.92000000,44859.55000000,45251.83000000,1473.58187000,66423991.36721276,41823
1629277200000,2021-08-18 09:00:00,BTC/USDT,45251.82000000,45462.71000000,45122.01000000,45373.42000000,1727.68064600,78341854.96739723,43056
1629280800000,2021-08-18 10:00:00,BTC/USDT,45373.42000000,45560.00000000,45108.03000000,45180.35000000,1718.81247200,77919404.08843957,112729
1629284400000,2021-08-18 11:00:00,BTC/USDT,45180.35000000,45421.02000000,44650.00000000,44746.59000000,2640.73996600,118729647.38537355,68289
1629288000000,2021-08-18 12:00:00,BTC/USDT,44746.60000000,45103.44000000,44650.01000000,44995.70000000,2292.27019400,102884813.99288681,57697
1629291600000,2021-08-18 13:00:00,BTC/USDT,44995.70000000,45400.00000000,44995.69000000,45250.00000000,1843.36008500,83373577.65820339,65755
1629295200000,2021-08-18 14:00:00,BTC/USDT,45250.00000000,45493.51000000,45144.27000000,45402.08000000,2073.88211300,94009803.28121659,54305
1629298800000,2021-08-18 15:00:00,BTC/USDT,45402.08000000,45833.00000000,45185.00000000,45820.00000000,3292.04494500,149824197.94855847,102258
1629302400000,2021-08-18 16:00:00,BTC/USDT,45820.00000000,45969.99000000,45593.22000000,45878.42000000,2731.91117900,125051278.75919185,117686
1629306000000,2021-08-18 17:00:00,BTC/USDT,45878.42000000,45920.00000000,45730.09000000,45813.89000000,1923.47649900,88130998.77714363,94094
1629309600000,2021-08-18 18:00:00,BTC/USDT,45813.90000000,46000.00000000,45350.00000000,45401.40000000,2599.21659000,118661628.68404086,58189
1629313200000,2021-08-18 19:00:00,BTC/USDT,45401.40000000,45510.47000000,44772.65000000,44901.12000000,2772.15346700,124927750.81444875,64162
1629316800000,2021-08-18 20:00:00,BTC/USDT,44901.11000000,44990.97000000,44500.00000000,44525.26000000,1994.97698400,89256703.84293378,91200
1629320400000,2021-08-18 21:00:00,BTC/USDT,44525.27000000,44780.52000000,44401.00000000,44577.95000000,1835.87093000,81866169.98793004,89653
1629324000000,2021-08-18 22:00:00,BTC/USDT,44577.95000000,44907.40000000,44500.00000000,44862.13000000,1615.23138900,72277283.46267109,71151
1629327600000,2021-08-18 23:00:00,BTC/USDT,44862.14000000,45192.89000000,44683.39000000,44705.29000000,1701.52174200,76504109.06046543,49012
1629331200000,2021-08-19 00:00:00,BTC/USDT,44699.37000000,45078.78000000,44480.58000000,45042.66000000,2341.39329400,104808260.42548966,73840
1629334800000,2021-08-19 01:00:00,BTC/USDT,45042.66000000,45234.56000000,44863.16000000,44955.07000000,1644.45341900,74089807.43354442,44813
1629338400000,2021-08-19 02:00:00,BTC/USDT,44959.96000000,44959.96000000,44581.34000000,44590.84000000,1574.23565800,70412721.87360880,59075
1629342000000,2021-08-19 03:00:00,BTC/USDT,44590.83000000,44613.36000000,44044.65000000,44046.97000000,2989.91115600,132356686.32121767,123366
1629345600000,2021-08-19 04:00:00,BTC/USDT,44046.97000000,44324.92000000,43927.70000000,44132.07000000,3029.52083700,133606401.91082567,108671
1629349200000,2021-08-19 05:00:00,BTC/USDT,44132.07000000,44493.38000000,44040.82000000,44403.35000000,1745.47663700,77385152.66800033,71246
1629352800000,2021-08-19 06:00:00,BTC/USDT,44403.36000000,44522.37000000,44207.48000000,44380.61000000,1479.18958200,65603064.35309269,40710
1629356400000,2021-08-19 07:00:00,BTC/USDT,44380.60000000,44660.90000000,44216.00000000,44660.01000000,2092.53197800,92921470.74283532,50508
1629360000000,2021-08-19 08:00:00,BTC/USDT,44660.01000000,45000.00000000,44338.67000000,44705.55000000,2706.15438300,120983783.96372598,62339
1629363600000,2021-08-19 09:00:00,BTC/USDT,44705.54000000,44866.14000000,44600.85000000,44756.80000000,1387.60183500,62113522.42438852,38478
1629367200000,2021-08-19 10:00:00,BTC/USDT,44756.79000000,44861.13000000,44350.00000000,44360.01000000,1626.61713000,72515300.76976443,44979
1629370800000,2021-08-19 11:00:00,BTC/USDT,44360.00000000,44487.81000000,44175.47000000,44215.25000000,1786.14874600,79175098.39109721,42613
1629374400000,2021-08-19 12:00:00,BTC/USDT,44215.24000000,44613.62000000,44123.65000000,44577.56000000,1661.86273800,73695035.74017078,45806
1629378000000,2021-08-19 13:00:00,BTC/USDT,44577.56000000,44998.00000000,44391.55000000,44982.88000000,2745.47902300,122799252.10388796,60602
1629381600000,2021-08-19 14:00:00,BTC/USDT,44982.89000000,45480.00000000,44982.89000000,45448.27000000,3899.52815400,176580800.45024729,83891
1629385200000,2021-08-19 15:00:00,BTC/USDT,45448.28000000,45800.00000000,45448.27000000,45779.58000000,2730.87286300,124632310.40109833,69474
1629388800000,2021-08-19 16:00:00,BTC/USDT,45779.59000000,45951.33000000,45585.00000000,45603.20000000,2525.16552500,115553874.75007548,62020
1629392400000,2021-08-19 17:00:00,BTC/USDT,45603.19000000,45800.00000000,45405.86000000,45730.21000000,1818.93971000,82966489.20970238,46671
1629396000000,2021-08-19 18:00:00,BTC/USDT,45730.22000000,46757.01000000,45674.46000000,46562.83000000,4756.20820800,220413793.13659474,185708
1629399600000,2021-08-19 19:00:00,BTC/USDT,46562.83000000,46751.14000000,46492.85000000,46710.00000000,2298.49311200,107215686.29199196,145461
1629403200000,2021-08-19 20:00:00,BTC/USDT,46710.00000000,46877.10000000,46433.88000000,46591.72000000,1872.10016400,87243820.32605793,110963
1629406800000,2021-08-19 21:00:00,BTC/USDT,46591.72000000,46710.11000000,46488.02000000,46606.99000000,1071.59583400,49914854.77041203,64870
1629410400000,2021-08-19 22:00:00,BTC/USDT,46607.00000000,46808.71000000,46340.12000000,46804.84000000,1421.32650800,66117485.71743214,74650
1629414000000,2021-08-19 23:00:00,BTC/USDT,46804.84000000,47033.00000000,46502.62000000,46760.62000000,2206.94742600,103215392.95850712,63628
1629417600000,2021-08-20 00:00:00,BTC/USDT,46760.62000000,47390.00000000,46622.99000000,47140.45000000,3718.89961800,175212509.69583317,103748
1629421200000,2021-08-20 01:00:00,BTC/USDT,47140.45000000,47305.01000000,46913.65000000,47193.51000000,1877.26192400,88500015.96060380,51319
1629424800000,2021-08-20 02:00:00,BTC/USDT,47193.52000000,47309.92000000,47067.31000000,47151.65000000,1411.61072700,66597051.95027618,36185
1629428400000,2021-08-20 03:00:00,BTC/USDT,47151.65000000,47193.53000000,46947.21000000,47054.74000000,1530.94414200,72052866.15849548,38763
1629432000000,2021-08-20 04:00:00,BTC/USDT,47054.75000000,47215.30000000,46986.82000000,47114.99000000,1384.85465900,65240605.55989211,89596
1629435600000,2021-08-20 05:00:00,BTC/USDT,47115.00000000,47200.00000000,46827.00000000,47163.29000000,1989.34736000,93555598.52330495,61168
1629439200000,2021-08-20 06:00:00,BTC/USDT,47163.29000000,47246.39000000,47001.02000000,47172.03000000,1469.45044600,69259756.00303278,93379
1629442800000,2021-08-20 07:00:00,BTC/USDT,47172.04000000,47199.42000000,46700.24000000,46833.48000000,2250.38874600,105704205.57877317,120636
1629446400000,2021-08-20 08:00:00,BTC/USDT,46833.48000000,47004.99000000,46720.00000000,46916.80000000,2153.73017000,100932858.76596559,48921
1629450000000,2021-08-20 09:00:00,BTC/USDT,46916.80000000,47330.00000000,46894.40000000,47209.33000000,2467.59533500,116330539.38880570,56608
1629453600000,2021-08-20 10:00:00,BTC/USDT,47209.33000000,47357.67000000,47134.82000000,47235.00000000,1504.01634700,71014238.74836471,50799
1629457200000,2021-08-20 11:00:00,BTC/USDT,47235.01000000,47235.01000000,46865.74000000,46922.34000000,1652.62865400,77732351.37411061,44454
1629460800000,2021-08-20 12:00:00,BTC/USDT,46922.34000000,47197.97000000,46888.19000000,47164.32000000,1622.91073500,76334846.65838711,52670
1629464400000,2021-08-20 13:00:00,BTC/USDT,47164.31000000,47812.00000000,47107.12000000,47788.79000000,3651.12942600,173376993.78104864,131502
1629468000000,2021-08-20 14:00:00,BTC/USDT,47788.79000000,48594.82000000,47643.77000000,48550.53000000,6565.31410400,316257748.71259413,235268
1629471600000,2021-08-20 15:00:00,BTC/USDT,48550.52000000,48720.29000000,48206.36000000,48718.38000000,3850.88075200,186465736.32085729,138356
1629475200000,2021-08-20 16:00:00,BTC/USDT,48718.38000000,49096.34000000,48500.00000000,48758.07000000,5116.23225300,249575764.45481249,129168
1629478800000,2021-08-20 17:00:00,BTC/USDT,48758.08000000,48872.55000000,48603.74000000,48675.01000000,1664.65771300,81121587.42702224,48846
1629482400000,2021-08-20 18:00:00,BTC/USDT,48675.00000000,48747.93000000,48289.43000000,48458.00000000,2439.50131700,118321604.19550642,60131
1629486000000,2021-08-20 19:00:00,BTC/USDT,48458.00000000,48726.90000000,48421.30000000,48684.16000000,1285.82469500,62465525.88159118,41408
1629489600000,2021-08-20 20:00:00,BTC/USDT,48684.16000000,48830.67000000,48598.01000000,48640.98000000,1245.45676700,60658735.08004310,80348
1629493200000,2021-08-20 21:00:00,BTC/USDT,48640.98000000,49360.41000000,48612.42000000,49322.96000000,2204.45695900,107914925.96956200,129216
1629496800000,2021-08-20 22:00:00,BTC/USDT,49322.96000000,49382.99000000,48943.27000000,49209.69000000,2181.39177400,107193846.89474408,64130
1629500400000,2021-08-20 23:00:00,BTC/USDT,49209.69000000,49350.00000000,49004.12000000,49322.47000000,1611.86760500,79311831.19419018,43785
1629504000000,2021-08-21 00:00:00,BTC/USDT,49322.47000000,49357.62000000,48713.50000000,48878.24000000,2471.87316400,121167715.70328865,167084
1629507600000,2021-08-21 01:00:00,BTC/USDT,48878.24000000,49069.45000000,48804.46000000,49035.66000000,1103.42426600,54001915.42778329,34775
1629511200000,2021-08-21 02:00:00,BTC/USDT,49035.65000000,49100.00000000,48813.41000000,48841.77000000,1051.28528100,51483375.19231024,49193
1629514800000,2021-08-21 03:00:00,BTC/USDT,48841.77000000,48919.48000000,48670.10000000,48828.17000000,1361.65813000,66481423.24308818,74500
1629518400000,2021-08-21 04:00:00,BTC/USDT,48828.17000000,48829.48000000,48555.00000000,48625.67000000,1429.44370500,69597888.72468589,65708
1629522000000,2021-08-21 05:00:00,BTC/USDT,48625.67000000,48976.12000000,48571.06000000,48836.76000000,1346.19696900,65731311.36642664,59054
1629525600000,2021-08-21 06:00:00,BTC/USDT,48836.77000000,48839.01000000,48600.00000000,48674.74000000,1124.47014500,54789368.61479789,39386
1629529200000,2021-08-21 07:00:00,BTC/USDT,48674.73000000,48990.00000000,48618.00000000,48944.23000000,1537.13432800,75078165.66297374,101646
1629532800000,2021-08-21 08:00:00,BTC/USDT,48944.22000000,49104.82000000,48777.26000000,48855.50000000,1811.19523300,88604634.41023958,143657
1629536400000,2021-08-21 09:00:00,BTC/USDT,48855.51000000,48920.00000000,48754.12000000,48798.67000000,1249.53678100,61006244.72595433,43193
1629540000000,2021-08-21 10:00:00,BTC/USDT,48798.66000000,49349.57000000,48760.26000000,49300.01000000,3720.46825600,182604945.53023472,95701
1629543600000,2021-08-21 11:00:00,BTC/USDT,49300.01000000,49400.00000000,48222.00000000,48501.87000000,6065.61758600,294610698.04210632,177409
1629547200000,2021-08-21 12:00:00,BTC/USDT,48501.88000000,49309.58000000,48434.07000000,49204.56000000,2818.60304800,137759542.73145781,73952
1629550800000,2021-08-21 13:00:00,BTC/USDT,49204.56000000,49405.52000000,49012.30000000,49120.62000000,2504.37533600,123274853.90249955,80596
1629554400000,2021-08-21 14:00:00,BTC/USDT,49120.61000000,49150.01000000,48926.92000000,48985.19000000,1718.52853400,84260956.95755763,60714
1629558000000,2021-08-21 15:00:00,BTC/USDT,48985.18000000,49265.55000000,48946.75000000,49180.98000000,1269.22422000,62357413.12225063,121176
1629561600000,2021-08-21 16:00:00,BTC/USDT,49180.98000000,49662.00000000,49064.01000000,49480.11000000,3136.62782500,155028932.41511516,84896
1629565200000,2021-08-21 17:00:00,BTC/USDT,49480.12000000,49757.04000000,49375.78000000,49647.88000000,2567.17592700,127325368.91881821,62426
1629568800000,2021-08-21 18:00:00,BTC/USDT,49647.88000000,49662.21000000,49271.42000000,49457.59000000,1672.70465100,82686041.13881745,50172
1629572400000,2021-08-21 19:00:00,BTC/USDT,49457.59000000,49476.69000000,48765.00000000,48978.68000000,2165.25613100,106243493.95917998,102954
1629576000000,2021-08-21 20:00:00,BTC/USDT,48978.68000000,49166.66000000,48827.01000000,48991.46000000,1486.95759700,72823908.70202875,79100
1629579600000,2021-08-21 21:00:00,BTC/USDT,48991.45000000,49264.99000000,48900.00000000,49140.66000000,926.85609600,45507447.70864359,101780
1629583200000,2021-08-21 22:00:00,BTC/USDT,49140.66000000,49370.96000000,49133.53000000,49336.35000000,983.16894800,48452557.52960743,138092
1629586800000,2021-08-21 23:00:00,BTC/USDT,49336.35000000,49390.00000000,48806.58000000,48821.87000000,1223.35442700,60087927.64629540,62561
1629590400000,2021-08-22 00:00:00,BTC/USDT,48821.88000000,49031.87000000,48679.73000000,48963.69000000,1379.21012600,67398227.72007570,73935
